energy_ev,total_up,total_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
2.90245123,0.68315727,-0.68315726,0.45473802,-0.45473802,0.00000000,-0.00000000,0.25581365,-0.25581365,0.06249294,-0.06249294,0.02313427,-0.02313427,0.14773061,-0.14773061
2.90845423,0.66181622,-0.66181621,0.44292570,-0.44292570,0.00000000,-0.00000000,0.24962824,-0.24962824,0.06008890,-0.06008890,0.02263215,-0.02263215,0.14120882,-0.14120882
2.91445723,0.64011529,-0.64011528,0.43051567,-0.43051567,0.00000000,-0.00000000,0.24296205,-0.24296205,0.05770739,-0.05770739,0.02208307,-0.02208307,0.13495420,-0.13495419
2.92046023,0.61818834,-0.61818833,0.41762543,-0.41762543,0.00000000,-0.00000000,0.23588192,-0.23588192,0.05535766,-0.05535766,0.02149245,-0.02149245,0.12896953,-0.12896953
2.92646323,0.59617765,-0.59617765,0.40438204,-0.40438204,0.00000000,-0.00000000,0.22846198,-0.22846198,0.05304908,-0.05304907,0.02086598,-0.02086598,0.12325652,-0.12325652
2.93246623,0.57423135,-0.57423134,0.39091962,-0.39091961,0.00000000,-0.00000000,0.22078162,-0.22078162,0.05079091,-0.05079091,0.02020947,-0.02020947,0.11781618,-0.11781618
2.93846923,0.55250144,-0.55250144,0.37737727,-0.37737726,0.00000000,-0.00000000,0.21292371,-0.21292371,0.04859228,-0.04859228,0.01952865,-0.01952865,0.11264932,-0.11264931
2.94447224,0.53114276,-0.53114275,0.36389769,-0.36389768,0.00000000,-0.00000000,0.20497310,-0.20497310,0.04646208,-0.04646208,0.01882909,-0.01882909,0.10775719,-0.10775719
2.95047524,0.51031252,-0.51031252,0.35062628,-0.35062627,0.00000000,-0.00000000,0.19701553,-0.19701553,0.04440904,-0.04440904,0.01811611,-0.01811611,0.10314211,-0.10314211
2.95647824,0.49017064,-0.49017064,0.33771082,-0.33771082,0.00000000,-0.00000000,0.18913685,-0.18913685,0.04244182,-0.04244182,0.01739475,-0.01739475,0.09880807,-0.09880806
2.96248124,0.47088038,-0.47088038,0.32530158,-0.32530158,0.00000000,-0.00000000,0.18142259,-0.18142258,0.04056909,-0.04056909,0.01666974,-0.01666974,0.09476127,-0.09476127
2.96848424,0.45260928,-0.45260927,0.31355165,-0.31355165,0.00000000,-0.00000000,0.17395779,-0.17395779,0.03879971,-0.03879971,0.01594559,-0.01594559,0.09101053,-0.09101053
2.97448724,0.43552993,-0.43552992,0.30261739,-0.30261738,0.00000000,-0.00000000,0.16682705,-0.16682705,0.03714282,-0.03714282,0.01522656,-0.01522656,0.08756746,-0.08756746
2.98049025,0.41982047,-0.41982047,0.29265864,-0.29265864,0.00000000,-0.00000000,0.16011453,-0.16011453,0.03560793,-0.03560793,0.01451682,-0.01451682,0.08444642,-0.08444642
2.98649325,0.40566443,-0.40566443,0.28383874,-0.28383874,0.00000000,-0.00000000,0.15390408,-0.15390408,0.03420496,-0.03420496,0.01382045,-0.01382045,0.08166416,-0.08166416
2.99249625,0.39324967,-0.39324967,0.27632385,-0.27632385,0.00000000,-0.00000000,0.14827909,-0.14827909,0.03294413,-0.03294413,0.01314151,-0.01314151,0.07923930,-0.07923930
2.99849925,0.38276647,-0.38276647,0.27028166,-0.27028166,0.00000000,-0.00000000,0.14332216,-0.14332216,0.03183592,-0.03183592,0.01248412,-0.01248412,0.07719137,-0.07719137
3.00450225,0.37440438,-0.37440438,0.26587937,-0.26587937,0.00000000,-0.00000000,0.13911448,-0.13911448,0.03089075,-0.03089075,0.01185243,-0.01185243,0.07553978,-0.07553978
3.01050525,0.36834816,-0.36834816,0.26328078,-0.26328078,0.00000000,-0.00000000,0.13573480,-0.13573480,0.03011875,-0.03011875,0.01125063,-0.01125063,0.07430250,-0.07430250
3.01650825,0.36477265,-0.36477265,0.26264264,-0.26264264,0.00000000,-0.00000000,0.13325810,-0.13325810,0.02952930,-0.02952930,0.01068294,-0.01068294,0.07349469,-0.07349469
3.02251126,0.36383695,-0.36383695,0.26411032,-0.26411032,0.00000000,-0.00000000,0.13175386,-0.13175386,0.02913068,-0.02913068,0.01015349,-0.01015349,0.07312728,-0.07312728
3.02851426,0.36567801,-0.36567801,0.26781297,-0.26781297,0.00000000,-0.00000000,0.13128411,-0.13128411,0.02892955,-0.02892955,0.00966622,-0.00966622,0.07320562,-0.07320562
3.03451726,0.37040411,-0.37040411,0.27385837,-0.27385837,0.00000000,-0.00000000,0.13190125,-0.13190125,0.02893047,-0.02893047,0.00922482,-0.00922482,0.07372826,-0.07372826
3.04052026,0.37808849,-0.37808849,0.28232775,-0.28232775,0.00000000,-0.00000000,0.13364577,-0.13364577,0.02913551,-0.02913551,0.00883254,-0.00883254,0.07468602,-0.07468602
3.04652326,0.38876349,-0.38876349,0.29327082,-0.29327083,0.00000000,-0.00000000,0.13654405,-0.13654405,0.02954382,-0.02954382,0.00849205,-0.00849205,0.07606134,-0.07606134
3.05252626,0.40241571,-0.40241571,0.30670140,-0.30670140,0.00000000,-0.00000000,0.14060629,-0.14060629,0.03015134,-0.03015134,0.00820534,-0.00820534,0.07782798,-0.07782798
3.05852926,0.41898238,-0.41898238,0.32259376,-0.32259376,0.00000000,-0.00000000,0.14582479,-0.14582479,0.03095061,-0.03095061,0.00797357,-0.00797356,0.07995126,-0.07995126
3.06453227,0.43834925,-0.43834925,0.34088014,-0.34088014,0.00000000,-0.00000000,0.15217266,-0.15217266,0.03193069,-0.03193069,0.00779697,-0.00779697,0.08238859,-0.08238859
3.07053527,0.46035031,-0.46035032,0.36144941,-0.36144941,0.00000000,-0.00000000,0.15960304,-0.15960304,0.03307725,-0.03307725,0.00767479,-0.00767479,0.08509053,-0.08509053
3.07653827,0.48476933,-0.48476934,0.38414722,-0.38414723,0.00000000,-0.00000000,0.16804896,-0.16804896,0.03437276,-0.03437276,0.00760525,-0.00760525,0.08800222,-0.08800222
3.08254127,0.51134327,-0.51134327,0.40877761,-0.40877761,0.00000000,-0.00000000,0.17742387,-0.17742387,0.03579686,-0.03579686,0.00758552,-0.00758552,0.09106514,-0.09106515
3.08854427,0.53976751,-0.53976751,0.43510600,-0.43510600,0.00000000,-0.00000000,0.18762287,-0.18762287,0.03732680,-0.03732680,0.00761180,-0.00761180,0.09421919,-0.09421919
3.09454727,0.56970263,-0.56970264,0.46286365,-0.46286366,0.00000000,-0.00000000,0.19852451,-0.19852452,0.03893803,-0.03893803,0.00767939,-0.00767939,0.09740483,-0.09740483
3.10055028,0.60078258,-0.60078258,0.49175330,-0.49175330,0.00000000,-0.00000000,0.20999333,-0.20999333,0.04060489,-0.04060489,0.00778280,-0.00778280,0.10056536,-0.10056536
3.10655328,0.63262365,-0.63262365,0.52145568,-0.52145568,0.00000000,-0.00000000,0.22188272,-0.22188272,0.04230125,-0.04230125,0.00791592,-0.00791592,0.10364913,-0.10364913
3.11255628,0.66483409,-0.66483409,0.55163684,-0.55163684,0.00000000,-0.00000000,0.23403831,-0.23403832,0.04400123,-0.04400123,0.00807217,-0.00807217,0.10661150,-0.10661150
3.11855928,0.69702373,-0.69702373,0.58195573,-0.58195574,0.00000000,-0.00000000,0.24630151,-0.24630151,0.04567994,-0.04567994,0.00824472,-0.00824472,0.10941659,-0.10941659
3.12456228,0.72881324,-0.72881324,0.61207182,-0.61207183,0.00000000,-0.00000000,0.25851312,-0.25851312,0.04731406,-0.04731406,0.00842669,-0.00842669,0.11203856,-0.11203856
3.13056528,0.75984255,-0.75984255,0.64165237,-0.64165237,0.00000000,-0.00000000,0.27051690,-0.27051691,0.04888240,-0.04888240,0.00861133,-0.00861133,0.11446248,-0.11446248
3.13656828,0.78977810,-0.78977810,0.67037904,-0.67037904,0.00000000,-0.00000000,0.28216289,-0.28216289,0.05036636,-0.05036636,0.00879224,-0.00879224,0.11668461,-0.11668461
3.14257129,0.81831860,-0.81831860,0.69795364,-0.69795364,0.00000000,-0.00000000,0.29331031,-0.29331031,0.05175018,-0.05175018,0.00896351,-0.00896351,0.11871219,-0.11871219
3.14857429,0.84519902,-0.84519902,0.72410267,-0.72410267,0.00000000,-0.00000000,0.30383008,-0.30383008,0.05302117,-0.05302117,0.00911991,-0.00911991,0.12056263,-0.12056263
3.15457729,0.87019286,-0.87019286,0.74858064,-0.74858064,0.00000000,-0.00000000,0.31360669,-0.31360669,0.05416966,-0.05416966,0.00925697,-0.00925697,0.12226216,-0.12226216
3.16058029,0.89311253,-0.89311253,0.77117210,-0.77117210,0.00000000,-0.00000000,0.32253950,-0.32253950,0.05518894,-0.05518894,0.00937110,-0.00937110,0.12384405,-0.12384405
3.16658329,0.91380812,-0.91380812,0.79169237,-0.79169237,0.00000000,-0.00000000,0.33054343,-0.33054344,0.05607497,-0.05607497,0.00945958,-0.00945958,0.12534647,-0.12534646
3.17258629,0.93216463,-0.93216463,0.80998711,-0.80998711,0.00000000,-0.00000000,0.33754910,-0.33754910,0.05682608,-0.05682608,0.00952060,-0.00952060,0.12680999,-0.12680999
3.17858929,0.94809810,-0.94809810,0.82593091,-0.82593091,0.00000000,-0.00000000,0.34350236,-0.34350236,0.05744251,-0.05744251,0.00955325,-0.00955325,0.12827505,-0.12827505
3.18459230,0.96155089,-0.96155089,0.83942517,-0.83942517,0.00000000,-0.00000000,0.34836349,-0.34836349,0.05792596,-0.05792596,0.00955741,-0.00955741,0.12977928,-0.12977928
3.19059530,0.97248665,-0.97248665,0.85039545,-0.85039545,0.00000000,-0.00000000,0.35210601,-0.35210601,0.05827912,-0.05827912,0.00953366,-0.00953366,0.13135506,-0.13135506
3.19659830,0.98088516,-0.98088516,0.85878871,-0.85878871,0.00000000,-0.00000000,0.35471533,-0.35471533,0.05850517,-0.05850517,0.00948323,-0.00948323,0.13302723,-0.13302723
3.20260130,0.98673775,-0.98673775,0.86457054,-0.86457055,0.00000000,-0.00000000,0.35618729,-0.35618729,0.05860740,-0.05860740,0.00940779,-0.00940779,0.13481123,-0.13481123
3.20860430,0.99004328,-0.99004328,0.86772281,-0.86772281,0.00000000,-0.00000000,0.35652675,-0.35652674,0.05858884,-0.05858884,0.00930937,-0.00930937,0.13671167,-0.13671167
3.21460730,0.99080534,-0.99080534,0.86824179,-0.86824179,0.00000000,-0.00000000,0.35574631,-0.35574630,0.05845201,-0.05845201,0.00919020,-0.00919020,0.13872143,-0.13872143
3.22061031,0.98903044,-0.98903044,0.86613698,-0.86613698,0.00000000,-0.00000000,0.35386526,-0.35386526,0.05819877,-0.05819877,0.00905263,-0.00905263,0.14082143,-0.14082143
3.22661331,0.98472766,-0.98472766,0.86143067,-0.86143067,0.00000000,-0.00000000,0.35090878,-0.35090878,0.05783027,-0.05783027,0.00889895,-0.00889895,0.14298090,-0.14298090
3.23261631,0.97790952,-0.97790952,0.85415819,-0.85415819,0.00000000,-0.00000000,0.34690744,-0.34690744,0.05734703,-0.05734703,0.00873137,-0.00873137,0.14515837,-0.14515837
3.23861931,0.96859398,-0.96859398,0.84436890,-0.84436890,0.00000000,-0.00000000,0.34189699,-0.34189699,0.05674907,-0.05674907,0.00855190,-0.00855190,0.14730315,-0.14730315
3.24462231,0.95680747,-0.95680747,0.83212763,-0.83212763,0.00000000,-0.00000000,0.33591840,-0.33591839,0.05603621,-0.05603621,0.00836233,-0.00836233,0.14935735,-0.14935735
3.25062531,0.94258859,-0.94258859,0.81751647,-0.81751647,0.00000000,-0.00000000,0.32901808,-0.32901808,0.05520832,-0.05520832,0.00816421,-0.00816421,0.15125830,-0.15125830
3.25662831,0.92599218,-0.92599218,0.80063670,-0.80063670,0.00000000,-0.00000000,0.32124831,-0.32124831,0.05426570,-0.05426570,0.00795886,-0.00795886,0.15294122,-0.15294122
3.26263132,0.90709344,-0.90709343,0.78161051,-0.78161051,0.00000000,-0.00000000,0.31266757,-0.31266757,0.05320947,-0.05320947,0.00774737,-0.00774737,0.15434207,-0.15434207
3.26863432,0.88599166,-0.88599166,0.76058246,-0.76058246,0.00000000,-0.00000000,0.30334096,-0.30334096,0.05204184,-0.05204184,0.00753067,-0.00753067,0.15540048,-0.15540048
3.27463732,0.86281335,-0.86281335,0.73772021,-0.73772021,0.00000000,-0.00000000,0.29334043,-0.29334042,0.05076648,-0.05076648,0.00730956,-0.00730956,0.15606242,-0.15606242
3.28064032,0.83771436,-0.83771436,0.71321461,-0.71321460,0.00000000,-0.00000000,0.28274478,-0.28274478,0.04938878,-0.04938878,0.00708479,-0.00708479,0.15628270,-0.15628270
3.28664332,0.81088076,-0.81088076,0.68727874,-0.68727874,0.00000000,-0.00000000,0.27163949,-0.27163948,0.04791594,-0.04791594,0.00685710,-0.00685710,0.15602710,-0.15602710
3.29264632,0.78252845,-0.78252845,0.66014610,-0.66014610,0.00000000,-0.00000000,0.26011612,-0.26011611,0.04635712,-0.04635712,0.00662729,-0.00662729,0.15527391,-0.15527391
3.29864932,0.75290125,-0.75290125,0.63206765,-0.63206765,0.00000000,-0.00000000,0.24827150,-0.24827149,0.04472339,-0.04472339,0.00639629,-0.00639629,0.15401502,-0.15401502
3.30465233,0.72226761,-0.72226761,0.60330802,-0.60330802,0.00000000,-0.00000000,0.23620655,-0.23620655,0.04302755,-0.04302755,0.00616514,-0.00616514,0.15225627,-0.15225627
3.31065533,0.69091600,-0.69091600,0.57414085,-0.57414085,0.00000000,-0.00000000,0.22402484,-0.22402484,0.04128399,-0.04128399,0.00593510,-0.00593510,0.15001728,-0.15001728
3.31665833,0.65914915,-0.65914914,0.54484341,-0.54484341,0.00000000,-0.00000000,0.21183089,-0.21183089,0.03950829,-0.03950829,0.00570758,-0.00570758,0.14733056,-0.14733056
3.32266133,0.62727745,-0.62727745,0.51569090,-0.51569089,0.00000000,-0.00000000,0.19972834,-0.19972833,0.03771688,-0.03771688,0.00548420,-0.00548420,0.14424012,-0.14424012
3.32866433,0.59561180,-0.59561179,0.48695044,-0.48695044,0.00000000,-0.00000000,0.18781800,-0.18781800,0.03592657,-0.03592657,0.00526675,-0.00526675,0.14079957,-0.14079957
3.33466733,0.56445618,-0.56445618,0.45887525,-0.45887524,0.00000000,-0.00000000,0.17619597,-0.17619597,0.03415412,-0.03415412,0.00505717,-0.00505717,0.13706983,-0.13706983
3.34067034,0.53410051,-0.53410050,0.43169908,-0.43169908,0.00000000,-0.00000000,0.16495180,-0.16495180,0.03241569,-0.03241569,0.00485750,-0.00485750,0.13311656,-0.13311656
3.34667334,0.50481386,-0.50481386,0.40563138,-0.40563138,0.00000000,-0.00000000,0.15416686,-0.15416686,0.03072646,-0.03072646,0.00466988,-0.00466988,0.12900757,-0.12900757
3.35267634,0.47683871,-0.47683871,0.38085319,-0.38085318,0.00000000,-0.00000000,0.14391300,-0.14391299,0.02910016,-0.02910016,0.00449649,-0.00449649,0.12481015,-0.12481015
3.35867934,0.45038617,-0.45038617,0.35751418,-0.35751418,0.00000000,-0.00000000,0.13425153,-0.13425153,0.02754876,-0.02754876,0.00433949,-0.00433949,0.12058858,-0.12058858
3.36468234,0.42563266,-0.42563266,0.33573082,-0.33573082,0.00000000,-0.00000000,0.12523261,-0.12523260,0.02608216,-0.02608216,0.00420105,-0.00420105,0.11640202,-0.11640201
3.37068534,0.40271807,-0.40271807,0.31558580,-0.31558579,0.00000000,-0.00000000,0.11689501,-0.11689501,0.02470804,-0.02470804,0.00408328,-0.00408328,0.11230262,-0.11230262
3.37668834,0.38174544,-0.38174543,0.29712873,-0.29712873,0.00000000,-0.00000000,0.10926634,-0.10926634,0.02343178,-0.02343178,0.00398820,-0.00398820,0.10833429,-0.10833429
3.38269135,0.36278218,-0.36278218,0.28037807,-0.28037807,0.00000000,-0.00000000,0.10236363,-0.10236363,0.02225645,-0.02225645,0.00391778,-0.00391778,0.10453185,-0.10453185
3.38869435,0.34586268,-0.34586268,0.26532406,-0.26532406,0.00000000,-0.00000000,0.09619428,-0.09619428,0.02118299,-0.02118299,0.00387391,-0.00387391,0.10092074,-0.10092074
3.39469735,0.33099206,-0.33099206,0.25193268,-0.25193268,0.00000000,-0.00000000,0.09075733,-0.09075732,0.02021038,-0.02021038,0.00385839,-0.00385839,0.09751728,-0.09751728
3.40070035,0.31815083,-0.31815082,0.24015015,-0.24015015,0.00000000,-0.00000000,0.08604483,-0.08604483,0.01933591,-0.01933591,0.00387297,-0.00387297,0.09432935,-0.09432935
3.40670335,0.30730008,-0.30730008,0.22990790,-0.22990790,0.00000000,-0.00000000,0.08204348,-0.08204348,0.01855553,-0.01855553,0.00391931,-0.00391931,0.09135747,-0.09135747
3.41270635,0.29838692,-0.29838692,0.22112765,-0.22112765,0.00000000,-0.00000000,0.07873610,-0.07873610,0.01786420,-0.01786420,0.00399901,-0.00399901,0.08859618,-0.08859618
3.41870935,0.29134963,-0.29134963,0.21372627,-0.21372627,0.00000000,-0.00000000,0.07610314,-0.07610314,0.01725628,-0.01725628,0.00411358,-0.00411358,0.08603557,-0.08603557
3.42471236,0.28612237,-0.28612237,0.20762022,-0.20762022,0.00000000,-0.00000000,0.07412391,-0.07412391,0.01672585,-0.01672585,0.00426443,-0.00426443,0.08366289,-0.08366289
3.43071536,0.28263897,-0.28263897,0.20272923,-0.20272923,0.00000000,-0.00000000,0.07277759,-0.07277759,0.01626705,-0.01626705,0.00445279,-0.00445279,0.08146415,-0.08146415
3.43671836,0.28083562,-0.28083562,0.19897908,-0.19897908,0.00000000,-0.00000000,0.07204385,-0.07204385,0.01587434,-0.01587434,0.00467974,-0.00467974,0.07942545,-0.07942545
3.44272136,0.28065224,-0.28065224,0.19630337,-0.19630337,0.00000000,-0.00000000,0.07190310,-0.07190310,0.01554269,-0.01554269,0.00494603,-0.00494603,0.07753420,-0.07753420
3.44872436,0.28203256,-0.28203256,0.19464404,-0.19464404,0.00000000,-0.00000000,0.07233634,-0.07233634,0.01526772,-0.01526772,0.00525209,-0.00525209,0.07577991,-0.07577991
3.45472736,0.28492276,-0.28492276,0.19395085,-0.19395085,0.00000000,-0.00000000,0.07332460,-0.07332460,0.01504571,-0.01504571,0.00559789,-0.00559789,0.07415477,-0.07415477
3.46073037,0.28926890,-0.28926890,0.19417976,-0.19417976,0.00000000,-0.00000000,0.07484801,-0.07484801,0.01487356,-0.01487356,0.00598284,-0.00598284,0.07265370,-0.07265370
3.46673337,0.29501334,-0.29501334,0.19529035,-0.19529035,0.00000000,-0.00000000,0.07688463,-0.07688463,0.01474872,-0.01474872,0.00640570,-0.00640570,0.07127421,-0.07127421
3.47273637,0.30209042,-0.30209042,0.19724261,-0.19724260,0.00000000,-0.00000000,0.07940903,-0.07940903,0.01466895,-0.01466895,0.00686449,-0.00686449,0.07001582,-0.07001582
3.47873937,0.31042175,-0.31042175,0.19999316,-0.19999316,0.00000000,-0.00000000,0.08239079,-0.08239079,0.01463216,-0.01463216,0.00735641,-0.00735641,0.06887935,-0.06887935
3.48474237,0.31991157,-0.31991157,0.20349146,-0.20349146,0.00000000,-0.00000000,0.08579308,-0.08579308,0.01463614,-0.01463614,0.00787776,-0.00787776,0.06786593,-0.06786593
3.49074537,0.33044243,-0.33044243,0.20767601,-0.20767601,0.00000000,-0.00000000,0.08957133,-0.08957133,0.01467831,-0.01467831,0.00842394,-0.00842394,0.06697601,-0.06697601
3.49674837,0.34187178,-0.34187178,0.21247109,-0.21247109,0.00000000,-0.00000000,0.09367222,-0.09367222,0.01475553,-0.01475553,0.00898943,-0.00898943,0.06620830,-0.06620830
3.50275138,0.35402968,-0.35402968,0.21778428,-0.21778428,0.00000000,-0.00000000,0.09803306,-0.09803306,0.01486385,-0.01486385,0.00956784,-0.00956784,0.06555886,-0.06555886
3.50875438,0.36671793,-0.36671793,0.22350484,-0.22350484,0.00000000,-0.00000000,0.10258162,-0.10258162,0.01499841,-0.01499841,0.01015199,-0.01015199,0.06502033,-0.06502033
3.51475738,0.37971089,-0.37971089,0.22950335,-0.22950335,0.00000000,-0.00000000,0.10723654,-0.10723654,0.01515334,-0.01515334,0.01073400,-0.01073400,0.06458136,-0.06458135
3.52076038,0.39275795,-0.39275795,0.23563254,-0.23563254,0.00000000,-0.00000000,0.11190828,-0.11190828,0.01532175,-0.01532175,0.01130547,-0.01130547,0.06422638,-0.06422638
3.52676338,0.40558778,-0.40558778,0.24172950,-0.24172950,0.00000000,-0.00000000,0.11650067,-0.11650067,0.01549585,-0.01549585,0.01185767,-0.01185767,0.06393562,-0.06393561
3.53276638,0.41791415,-0.41791415,0.24761902,-0.24761902,0.00000000,-0.00000000,0.12091298,-0.12091298,0.01566700,-0.01566700,0.01238171,-0.01238171,0.06368544,-0.06368544
3.53876938,0.42944308,-0.42944308,0.25311816,-0.25311816,0.00000000,-0.00000000,0.12504243,-0.12504243,0.01582604,-0.01582604,0.01286881,-0.01286881,0.06344897,-0.06344897
3.54477239,0.43988106,-0.43988106,0.25804161,-0.25804161,0.00000000,-0.00000000,0.12878708,-0.12878708,0.01596347,-0.01596347,0.01331050,-0.01331050,0.06319697,-0.06319697
3.55077539,0.44894391,-0.44894391,0.26220779,-0.26220779,0.00000000,-0.00000000,0.13204893,-0.13204893,0.01606981,-0.01606981,0.01369888,-0.01369888,0.06289889,-0.06289889
3.55677839,0.45636589,-0.45636589,0.26544521,-0.26544521,0.00000000,-0.00000000,0.13473710,-0.13473710,0.01613592,-0.01613592,0.01402681,-0.01402681,0.06252409,-0.06252409
3.56278139,0.46190859,-0.46190859,0.26759882,-0.26759882,0.00000000,-0.00000000,0.13677094,-0.13677094,0.01615335,-0.01615335,0.01428815,-0.01428815,0.06204309,-0.06204309
3.56878439,0.46536912,-0.46536912,0.26853612,-0.26853612,0.00000000,-0.00000000,0.13808287,-0.13808287,0.01611469,-0.01611469,0.01447788,-0.01447788,0.06142884,-0.06142884
3.57478739,0.46658731,-0.46658731,0.26815250,-0.26815250,0.00000000,-0.00000000,0.13862091,-0.13862091,0.01601383,-0.01601383,0.01459227,-0.01459227,0.06065788,-0.06065788
3.58079040,0.46545144,-0.46545144,0.26637569,-0.26637569,0.00000000,-0.00000000,0.13835065,-0.13835065,0.01584626,-0.01584626,0.01462896,-0.01462896,0.05971143,-0.05971143
3.58679340,0.46190236,-0.46190236,0.26316913,-0.26316913,0.00000000,-0.00000000,0.13725664,-0.13725664,0.01560923,-0.01560923,0.01458701,-0.01458701,0.05857616,-0.05857616
3.59279640,0.45593578,-0.45593578,0.25853387,-0.25853387,0.00000000,-0.00000000,0.13534310,-0.13534310,0.01530192,-0.01530192,0.01446687,-0.01446687,0.05724488,-0.05724488
3.59879940,0.44760258,-0.44760258,0.25250923,-0.25250923,0.00000000,-0.00000000,0.13263400,-0.13263400,0.01492543,-0.01492543,0.01427042,-0.01427042,0.05571690,-0.05571690
3.60480240,0.43700735,-0.43700735,0.24517197,-0.24517197,0.00000000,-0.00000000,0.12917232,-0.12917232,0.01448281,-0.01448281,0.01400080,-0.01400080,0.05399809,-0.05399809
3.61080540,0.42430512,-0.42430512,0.23663413,-0.23663413,0.00000000,-0.00000000,0.12501882,-0.12501882,0.01397895,-0.01397895,0.01366236,-0.01366236,0.05210081,-0.05210081
3.61680840,0.40969649,-0.40969649,0.22703974,-0.22703974,0.00000000,-0.00000000,0.12025012,-0.12025012,0.01342043,-0.01342043,0.01326049,-0.01326049,0.05004349,-0.05004349
3.62281141,0.39342160,-0.39342159,0.21656045,-0.21656045,0.00000000,-0.00000000,0.11495637,-0.11495637,0.01281530,-0.01281530,0.01280145,-0.01280145,0.04785005,-0.04785005
3.62881441,0.37575296,-0.37575296,0.20539049,-0.20539049,0.00000000,-0.00000000,0.10923855,-0.10923855,0.01217281,-0.01217281,0.01229220,-0.01229220,0.04554921,-0.04554921
3.63481741,0.35698786,-0.35698786,0.19374107,-0.19374107,0.00000000,-0.00000000,0.10320555,-0.10320555,0.01150319,-0.01150319,0.01174024,-0.01174024,0.04317357,-0.04317357
3.64082041,0.33744025,-0.33744025,0.18183460,-0.18183460,0.00000000,-0.00000000,0.09697118,-0.09697118,0.01081727,-0.01081727,0.01115335,-0.01115335,0.04075870,-0.04075870
3.64682341,0.31743287,-0.31743287,0.16989890,-0.16989890,0.00000000,-0.00000000,0.09065122,-0.09065122,0.01012625,-0.01012625,0.01053948,-0.01053948,0.03834219,-0.03834219
3.65282641,0.29728960,-0.29728960,0.15816178,-0.15816178,0.00000000,-0.00000000,0.08436064,-0.08436064,0.00944138,-0.00944138,0.00990654,-0.00990654,0.03596265,-0.03596265
3.65882941,0.27732841,-0.27732841,0.14684598,-0.14684598,0.00000000,-0.00000000,0.07821106,-0.07821106,0.00877369,-0.00877369,0.00926224,-0.00926224,0.03365883,-0.03365883
3.66483242,0.25785515,-0.25785515,0.13616485,-0.13616485,0.00000000,-0.00000000,0.07230860,-0.07230860,0.00813377,-0.00813377,0.00861396,-0.00861396,0.03146876,-0.03146876
3.67083542,0.23915818,-0.23915818,0.12631870,-0.12631870,0.00000000,-0.00000000,0.06675207,-0.06675207,0.00753157,-0.00753157,0.00796862,-0.00796862,0.02942899,-0.02942899
3.67683842,0.22150406,-0.22150405,0.11749198,-0.11749198,0.00000000,-0.00000000,0.06163164,-0.06163164,0.00697622,-0.00697622,0.00733260,-0.00733260,0.02757393,-0.02757393
3.68284142,0.20513424,-0.20513423,0.10985128,-0.10985128,0.00000000,-0.00000000,0.05702787,-0.05702787,0.00647593,-0.00647593,0.00671163,-0.00671162,0.02593529,-0.02593529
3.68884442,0.19026275,-0.19026275,0.10354399,-0.10354399,0.00000000,-0.00000000,0.05301123,-0.05301123,0.00603787,-0.00603787,0.00611074,-0.00611074,0.02454164,-0.02454164
3.69484742,0.17707483,-0.17707483,0.09869783,-0.09869783,0.00000000,-0.00000000,0.04964190,-0.04964190,0.00566817,-0.00566817,0.00553426,-0.00553426,0.02341806,-0.02341806
3.70085043,0.16572633,-0.16572632,0.09542074,-0.09542074,0.00000000,-0.00000000,0.04696999,-0.04696999,0.00537183,-0.00537183,0.00498575,-0.00498575,0.02258581,-0.02258581
3.70685343,0.15634389,-0.15634389,0.09380145,-0.09380145,0.00000000,-0.00000000,0.04503594,-0.04503594,0.00515279,-0.00515279,0.00446805,-0.00446805,0.02206221,-0.02206221
3.71285643,0.14902567,-0.14902567,0.09391027,-0.09391027,0.00000000,-0.00000000,0.04387118,-0.04387118,0.00501392,-0.00501392,0.00398326,-0.00398326,0.02186046,-0.02186046
3.71885943,0.14384252,-0.14384252,0.09580018,-0.09580018,0.00000000,-0.00000000,0.04349888,-0.04349888,0.00495708,-0.00495708,0.00353277,-0.00353277,0.02198953,-0.02198953
3.72486243,0.14083949,-0.14083949,0.09950797,-0.09950797,0.00000000,-0.00000000,0.04393481,-0.04393481,0.00498314,-0.00498314,0.00311736,-0.00311736,0.02245416,-0.02245416
3.73086543,0.14003751,-0.14003751,0.10505550,-0.10505550,0.00000000,-0.00000000,0.04518821,-0.04518821,0.00509205,-0.00509205,0.00273716,-0.00273716,0.02325483,-0.02325483
3.73686843,0.14143528,-0.14143528,0.11245080,-0.11245080,0.00000000,-0.00000000,0.04726263,-0.04726263,0.00528293,-0.00528293,0.00239182,-0.00239182,0.02438778,-0.02438778
3.74287144,0.14501104,-0.14501104,0.12168912,-0.12168912,0.00000000,-0.00000000,0.05015666,-0.05015666,0.00555408,-0.00555408,0.00208047,-0.00208047,0.02584510,-0.02584510
3.74887444,0.15072444,-0.15072444,0.13275377,-0.13275377,0.00000000,-0.00000000,0.05386460,-0.05386460,0.00590307,-0.00590307,0.00180186,-0.00180186,0.02761479,-0.02761479
3.75487744,0.15851821,-0.15851821,0.14561679,-0.14561679,0.00000000,-0.00000000,0.05837700,-0.05837700,0.00632676,-0.00632676,0.00155440,-0.00155440,0.02968093,-0.02968093
