energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
4.06703352,0.62689290,-0.62689292,0.30992379,-0.30992371,0.07747478,-0.07747481,0.47426618,-0.47426616,0.00001879,-0.00001879,0.01396887,-0.01396889,0.06932968,-0.06932973
4.07303652,0.63546168,-0.63546164,0.32189141,-0.32189130,0.07726454,-0.07726456,0.48748888,-0.48748879,0.00001925,-0.00001925,0.01202561,-0.01202562,0.06693087,-0.06693091
4.07903952,0.65065499,-0.65065489,0.33805988,-0.33805973,0.07780657,-0.07780658,0.50684561,-0.50684547,0.00001986,-0.00001986,0.01028386,-0.01028387,0.06500847,-0.06500850
4.08504252,0.67242586,-0.67242570,0.35843636,-0.35843617,0.07911336,-0.07911336,0.53243173,-0.53243153,0.00002060,-0.00002060,0.00873558,-0.00873560,0.06359047,-0.06359050
4.09104552,0.70059810,-0.70059788,0.38296470,-0.38296448,0.08118109,-0.08118109,0.56423860,-0.56423834,0.00002146,-0.00002146,0.00737056,-0.00737057,0.06268954,-0.06268956
4.09704852,0.73486321,-0.73486293,0.41152052,-0.41152025,0.08398911,-0.08398910,0.60214301,-0.60214270,0.00002242,-0.00002242,0.00617691,-0.00617692,0.06230286,-0.06230288
4.10305153,0.77478052,-0.77478019,0.44390742,-0.44390712,0.08749973,-0.08749972,0.64589911,-0.64589874,0.00002347,-0.00002347,0.00514158,-0.00514159,0.06241235,-0.06241236
4.10905453,0.81978083,-0.81978045,0.47985476,-0.47985443,0.09165858,-0.09165856,0.69513333,-0.69513291,0.00002458,-0.00002458,0.00425087,-0.00425088,0.06298540,-0.06298540
4.11505753,0.86917357,-0.86917315,0.51901697,-0.51901661,0.09639537,-0.09639534,0.74934272,-0.74934225,0.00002572,-0.00002572,0.00349081,-0.00349082,0.06397598,-0.06397598
4.12106053,0.92215741,-0.92215696,0.56097480,-0.56097442,0.10162507,-0.10162504,0.80789703,-0.80789652,0.00002687,-0.00002687,0.00284756,-0.00284756,0.06532619,-0.06532619
4.12706353,0.97783423,-0.97783376,0.60523850,-0.60523810,0.10724961,-0.10724957,0.87004473,-0.87004419,0.00002801,-0.00002801,0.00230771,-0.00230771,0.06696806,-0.06696805
4.13306653,1.03522608,-1.03522560,0.65125309,-0.65125268,0.11315982,-0.11315979,0.93492290,-0.93492233,0.00002909,-0.00002909,0.00185855,-0.00185855,0.06882568,-0.06882566
4.13906953,1.09329488,-1.09329439,0.69840564,-0.69840522,0.11923787,-0.11923783,1.00157115,-1.00157057,0.00003011,-0.00003011,0.00148825,-0.00148825,0.07081750,-0.07081749
4.14507254,1.15096422,-1.15096373,0.74603463,-0.74603421,0.12535981,-0.12535977,1.06894915,-1.06894856,0.00003103,-0.00003103,0.00118601,-0.00118601,0.07285882,-0.07285881
4.15107554,1.20714286,-1.20714239,0.79344112,-0.79344070,0.13139850,-0.13139846,1.13595736,-1.13595678,0.00003183,-0.00003183,0.00094214,-0.00094214,0.07486428,-0.07486427
4.15707854,1.26074909,-1.26074865,0.83990159,-0.83990118,0.13722652,-0.13722648,1.20146061,-1.20146005,0.00003248,-0.00003248,0.00074813,-0.00074813,0.07675034,-0.07675033
4.16308154,1.31073539,-1.31073498,0.88468215,-0.88468176,0.14271922,-0.14271919,1.26431368,-1.26431314,0.00003298,-0.00003298,0.00059666,-0.00059667,0.07843771,-0.07843770
4.16908454,1.35611253,-1.35611217,0.92705375,-0.92705339,0.14775768,-0.14775765,1.32338812,-1.32338762,0.00003331,-0.00003331,0.00048161,-0.00048161,0.07985358,-0.07985357
4.17508754,1.39597248,-1.39597218,0.96630798,-0.96630765,0.15223153,-0.15223151,1.37759957,-1.37759911,0.00003346,-0.00003346,0.00039800,-0.00039800,0.08093359,-0.08093358
4.18109055,1.42950934,-1.42950910,1.00177295,-1.00177266,0.15604158,-0.15604156,1.42593446,-1.42593406,0.00003342,-0.00003342,0.00034202,-0.00034202,0.08162354,-0.08162354
4.18709355,1.45603762,-1.45603744,1.03282887,-1.03282863,0.15910210,-0.15910210,1.46747539,-1.46747505,0.00003319,-0.00003319,0.00031096,-0.00031096,0.08188074,-0.08188074
4.19309655,1.47500734,-1.47500723,1.05892276,-1.05892256,0.16134279,-0.16134279,1.50142408,-1.50142381,0.00003278,-0.00003278,0.00030315,-0.00030315,0.08167491,-0.08167492
4.19909955,1.48601557,-1.48601553,1.07958173,-1.07958158,0.16271020,-0.16271021,1.52712123,-1.52712104,0.00003219,-0.00003219,0.00031800,-0.00031800,0.08098873,-0.08098874
4.20510255,1.48881381,-1.48881384,1.09442462,-1.09442453,0.16316881,-0.16316882,1.54406260,-1.54406249,0.00003144,-0.00003144,0.00035590,-0.00035590,0.07981789,-0.07981791
4.21110555,1.48331137,-1.48331148,1.10317127,-1.10317123,0.16270149,-0.16270151,1.55191055,-1.55191052,0.00003053,-0.00003053,0.00041822,-0.00041822,0.07817078,-0.07817080
4.21710855,1.46957445,-1.46957463,1.10564934,-1.10564935,0.16130950,-0.16130954,1.55050093,-1.55050097,0.00002948,-0.00002948,0.00050732,-0.00050732,0.07606770,-0.07606773
4.22311156,1.44782110,-1.44782135,1.10179836,-1.10179843,0.15901200,-0.15901204,1.53984492,-1.53984505,0.00002832,-0.00002832,0.00062648,-0.00062648,0.07353982,-0.07353984
4.22911456,1.41841239,-1.41841271,1.09167078,-1.09167091,0.15584501,-0.15584506,1.52012593,-1.52012614,0.00002705,-0.00002705,0.00077991,-0.00077991,0.07062767,-0.07062770
4.23511756,1.38184004,-1.38184042,1.07543008,-1.07543026,0.15186005,-0.15186010,1.49169165,-1.49169193,0.00002571,-0.00002571,0.00097268,-0.00097268,0.06737959,-0.06737962
4.24112056,1.33871106,-1.33871150,1.05334588,-1.05334611,0.14712230,-0.14712236,1.45504175,-1.45504210,0.00002430,-0.00002430,0.00121071,-0.00121071,0.06384980,-0.06384983
4.24712356,1.28973000,-1.28973048,1.02578634,-1.02578662,0.14170857,-0.14170863,1.41081160,-1.41081202,0.00002286,-0.00002286,0.00150066,-0.00150066,0.06009655,-0.06009658
4.25312656,1.23567930,-1.23567982,0.99320795,-0.99320828,0.13570494,-0.13570501,1.35975282,-1.35975329,0.00002140,-0.00002140,0.00184986,-0.00184986,0.05618017,-0.05618020
4.25912956,1.17739856,-1.17739912,0.95614325,-0.95614361,0.12920438,-0.12920445,1.30271128,-1.30271180,0.00001995,-0.00001995,0.00226614,-0.00226613,0.05216118,-0.05216122
4.26513257,1.11576332,-1.11576390,0.91518662,-0.91518701,0.12230419,-0.12230427,1.24060350,-1.24060406,0.00001851,-0.00001851,0.00275766,-0.00275766,0.04809858,-0.04809862
4.27113557,1.05166389,-1.05166449,0.87097896,-0.87097937,0.11510359,-0.11510367,1.17439216,-1.17439275,0.00001711,-0.00001711,0.00333274,-0.00333274,0.04404826,-0.04404830
4.27713857,0.98598505,-0.98598565,0.82419145,-0.82419188,0.10770133,-0.10770141,1.10506167,-1.10506228,0.00001576,-0.00001576,0.00399952,-0.00399952,0.04006173,-0.04006177
4.28314157,0.91958695,-0.91958756,0.77550914,-0.77550958,0.10019350,-0.10019357,1.03359446,-1.03359509,0.00001448,-0.00001448,0.00476570,-0.00476570,0.03618502,-0.03618505
4.28914457,0.85328786,-0.85328846,0.72561476,-0.72561522,0.09267154,-0.09267161,0.96094889,-0.96094952,0.00001327,-0.00001327,0.00563821,-0.00563820,0.03245790,-0.03245793
4.29514757,0.78784890,-0.78784949,0.67517337,-0.67517383,0.08522058,-0.08522065,0.88803914,-0.88803977,0.00001214,-0.00001214,0.00662276,-0.00662275,0.02891344,-0.02891347
4.30115058,0.72396140,-0.72396198,0.62481814,-0.62481859,0.07791803,-0.07791810,0.81571783,-0.81571845,0.00001110,-0.00001110,0.00772350,-0.00772350,0.02557778,-0.02557781
4.30715358,0.66223671,-0.66223727,0.57513781,-0.57513825,0.07083249,-0.07083256,0.74476158,-0.74476218,0.00001015,-0.00001015,0.00894261,-0.00894261,0.02247012,-0.02247015
4.31315658,0.60319883,-0.60319936,0.52666610,-0.52666653,0.06402301,-0.06402307,0.67585974,-0.67586032,0.00000930,-0.00000930,0.01027986,-0.01027986,0.01960308,-0.01960311
4.31915958,0.54727975,-0.54728024,0.47987325,-0.47987366,0.05753863,-0.05753869,0.60960653,-0.60960709,0.00000854,-0.00000854,0.01173226,-0.01173226,0.01698307,-0.01698309
4.32516258,0.49481742,-0.49481789,0.43515984,-0.43516023,0.05141833,-0.05141838,0.54649642,-0.54649695,0.00000788,-0.00000788,0.01329375,-0.01329374,0.01461094,-0.01461096
4.33116558,0.44605635,-0.44605679,0.39285307,-0.39285344,0.04569108,-0.04569113,0.48692258,-0.48692308,0.00000731,-0.00000731,0.01495493,-0.01495492,0.01248267,-0.01248269
4.33716858,0.40115039,-0.40115078,0.35320529,-0.35320563,0.04037631,-0.04037636,0.43117838,-0.43117884,0.00000682,-0.00000682,0.01670291,-0.01670291,0.01059014,-0.01059015
4.34317159,0.36016762,-0.36016799,0.31639475,-0.31639507,0.03548452,-0.03548456,0.37946129,-0.37946172,0.00000642,-0.00000642,0.01852130,-0.01852129,0.00892192,-0.00892193
4.34917459,0.32309710,-0.32309743,0.28252838,-0.28252867,0.03101800,-0.03101804,0.33187913,-0.33187952,0.00000609,-0.00000609,0.02039024,-0.02039023,0.00746407,-0.00746408
4.35517759,0.28985685,-0.28985714,0.25164635,-0.25164661,0.02697179,-0.02697183,0.28845791,-0.28845826,0.00000583,-0.00000583,0.02228668,-0.02228667,0.00620086,-0.00620087
4.36118059,0.26030310,-0.26030336,0.22372806,-0.22372830,0.02333465,-0.02333468,0.24915109,-0.24915141,0.00000563,-0.00000563,0.02418474,-0.02418473,0.00511548,-0.00511549
4.36718359,0.23424021,-0.23424044,0.19869935,-0.19869956,0.02009010,-0.02009012,0.21384969,-0.21384997,0.00000548,-0.00000548,0.02605622,-0.02605621,0.00419064,-0.00419065
4.37318659,0.21143100,-0.21143121,0.17644045,-0.17644064,0.01721743,-0.01721746,0.18239275,-0.18239300,0.00000538,-0.00000538,0.02787128,-0.02787127,0.00340908,-0.00340908
4.37918959,0.19160720,-0.19160738,0.15679446,-0.15679463,0.01469279,-0.01469282,0.15457796,-0.15457818,0.00000531,-0.00000531,0.02959918,-0.02959918,0.00275399,-0.00275400
4.38519260,0.17447964,-0.17447979,0.13957599,-0.13957613,0.01249009,-0.01249011,0.13017190,-0.13017209,0.00000526,-0.00000526,0.03120920,-0.03120919,0.00220939,-0.00220940
4.39119560,0.15974803,-0.15974817,0.12457963,-0.12457976,0.01058190,-0.01058192,0.10891974,-0.10891991,0.00000524,-0.00000524,0.03267149,-0.03267149,0.00176035,-0.00176035
4.39719860,0.14711002,-0.14711013,0.11158808,-0.11158819,0.00894031,-0.00894032,0.09055413,-0.09055427,0.00000522,-0.00000522,0.03395813,-0.03395813,0.00139314,-0.00139314
4.40320160,0.13626931,-0.13626941,0.10037962,-0.10037972,0.00753754,-0.00753755,0.07480308,-0.07480320,0.00000521,-0.00000521,0.03504398,-0.03504397,0.00109539,-0.00109539
4.40920460,0.12694287,-0.12694295,0.09073486,-0.09073494,0.00634663,-0.00634664,0.06139683,-0.06139694,0.00000519,-0.00000519,0.03590763,-0.03590762,0.00085607,-0.00085607
4.41520760,0.11886691,-0.11886698,0.08244254,-0.08244260,0.00534184,-0.00534185,0.05007357,-0.05007366,0.00000516,-0.00000516,0.03653218,-0.03653218,0.00066555,-0.00066555
4.42121061,0.11180175,-0.11180181,0.07530444,-0.07530450,0.00449908,-0.00449909,0.04058402,-0.04058409,0.00000512,-0.00000512,0.03690593,-0.03690593,0.00051550,-0.00051550
4.42721361,0.10553550,-0.10553555,0.06913927,-0.06913932,0.00379618,-0.00379619,0.03269502,-0.03269508,0.00000506,-0.00000506,0.03702289,-0.03702289,0.00039886,-0.00039887
4.43321661,0.09988656,-0.09988660,0.06378555,-0.06378559,0.00321307,-0.00321307,0.02619210,-0.02619215,0.00000498,-0.00000498,0.03688311,-0.03688311,0.00030978,-0.00030978
4.43921961,0.09470513,-0.09470517,0.05910365,-0.05910369,0.00273188,-0.00273189,0.02088124,-0.02088128,0.00000488,-0.00000488,0.03649283,-0.03649283,0.00024348,-0.00024348
4.44522261,0.08987370,-0.08987374,0.05497700,-0.05497703,0.00233704,-0.00233704,0.01658986,-0.01658989,0.00000477,-0.00000477,0.03586444,-0.03586444,0.00019620,-0.00019620
4.45122561,0.08530670,-0.08530673,0.05131250,-0.05131252,0.00201521,-0.00201521,0.01316727,-0.01316730,0.00000463,-0.00000463,0.03501622,-0.03501623,0.00016513,-0.00016513
4.45722861,0.08094948,-0.08094951,0.04804040,-0.04804042,0.00175528,-0.00175529,0.01048472,-0.01048474,0.00000447,-0.00000447,0.03397196,-0.03397197,0.00014833,-0.00014833
4.46323162,0.07677678,-0.07677680,0.04511373,-0.04511374,0.00154831,-0.00154831,0.00843509,-0.00843510,0.00000430,-0.00000430,0.03276033,-0.03276033,0.00014469,-0.00014469
4.46923462,0.07279081,-0.07279083,0.04250730,-0.04250731,0.00138740,-0.00138740,0.00693246,-0.00693247,0.00000412,-0.00000412,0.03141419,-0.03141420,0.00015387,-0.00015387
4.47523762,0.06901915,-0.06901916,0.04021660,-0.04021661,0.00126768,-0.00126768,0.00591169,-0.00591169,0.00000393,-0.00000393,0.02996984,-0.02996985,0.00017633,-0.00017633
4.48124062,0.06551259,-0.06551260,0.03825653,-0.03825654,0.00118616,-0.00118616,0.00532797,-0.00532797,0.00000374,-0.00000374,0.02846611,-0.02846611,0.00021334,-0.00021334
4.48724362,0.06234307,-0.06234308,0.03666015,-0.03666015,0.00114174,-0.00114174,0.00515659,-0.00515659,0.00000355,-0.00000355,0.02694348,-0.02694349,0.00026694,-0.00026694
4.49324662,0.05960178,-0.05960178,0.03547748,-0.03547749,0.00113514,-0.00113514,0.00539288,-0.00539288,0.00000338,-0.00000338,0.02544323,-0.02544324,0.00034009,-0.00034009
4.49924962,0.05739750,-0.05739751,0.03477452,-0.03477452,0.00116887,-0.00116887,0.00605238,-0.00605237,0.00000323,-0.00000323,0.02400657,-0.02400657,0.00043664,-0.00043664
4.50525263,0.05585538,-0.05585538,0.03463230,-0.03463229,0.00124727,-0.00124727,0.00717121,-0.00717120,0.00000310,-0.00000310,0.02267383,-0.02267383,0.00056148,-0.00056148
4.51125563,0.05511582,-0.05511581,0.03514615,-0.03514614,0.00137651,-0.00137651,0.00880671,-0.00880669,0.00000300,-0.00000300,0.02148374,-0.02148374,0.00072058,-0.00072058
4.51725863,0.05533384,-0.05533382,0.03642511,-0.03642509,0.00156469,-0.00156469,0.01103815,-0.01103813,0.00000295,-0.00000295,0.02047281,-0.02047281,0.00092108,-0.00092108
4.52326163,0.05667853,-0.05667851,0.03859138,-0.03859136,0.00182181,-0.00182181,0.01396759,-0.01396756,0.00000295,-0.00000295,0.01967469,-0.01967469,0.00117141,-0.00117141
4.52926463,0.05933268,-0.05933265,0.04177978,-0.04177976,0.00215993,-0.00215993,0.01772058,-0.01772054,0.00000301,-0.00000301,0.01911973,-0.01911973,0.00148131,-0.00148131
4.53526763,0.06349237,-0.06349233,0.04613708,-0.04613705,0.00259315,-0.00259314,0.02244676,-0.02244671,0.00000314,-0.00000314,0.01883452,-0.01883452,0.00186193,-0.00186193
4.54127064,0.06936638,-0.06936633,0.05182114,-0.05182110,0.00313764,-0.00313764,0.02832002,-0.02831996,0.00000336,-0.00000336,0.01884155,-0.01884155,0.00232581,-0.00232581
4.54727364,0.07717526,-0.07717519,0.05899973,-0.05899968,0.00381166,-0.00381165,0.03553816,-0.03553809,0.00000367,-0.00000367,0.01915887,-0.01915887,0.00288685,-0.00288684
4.55327664,0.08714989,-0.08714981,0.06784883,-0.06784877,0.00463543,-0.00463542,0.04432174,-0.04432166,0.00000409,-0.00000409,0.01979986,-0.01979985,0.00356023,-0.00356023
4.55927964,0.09952927,-0.09952918,0.07855042,-0.07855035,0.00563101,-0.00563100,0.05491204,-0.05491194,0.00000463,-0.00000463,0.02077297,-0.02077297,0.00436227,-0.00436227
4.56528264,0.11455750,-0.11455739,0.09128952,-0.09128943,0.00682203,-0.00682202,0.06756775,-0.06756763,0.00000532,-0.00000532,0.02208161,-0.02208160,0.00531018,-0.00531017
4.57128564,0.13247966,-0.13247953,0.10625047,-0.10625036,0.00823336,-0.00823335,0.08256045,-0.08256031,0.00000615,-0.00000615,0.02372393,-0.02372392,0.00642171,-0.00642170
4.57728864,0.15353662,-0.15353646,0.12361240,-0.12361228,0.00989058,-0.00989057,0.10016858,-0.10016842,0.00000715,-0.00000715,0.02569282,-0.02569281,0.00771477,-0.00771476
4.58329165,0.17795859,-0.17795841,0.14354384,-0.14354369,0.01181938,-0.01181937,0.12066983,-0.12066964,0.00000834,-0.00000834,0.02797583,-0.02797582,0.00920690,-0.00920689
4.58929465,0.20595757,-0.20595736,0.16619648,-0.16619631,0.01404485,-0.01404483,0.14433205,-0.14433184,0.00000973,-0.00000973,0.03055526,-0.03055525,0.01091463,-0.01091462
4.59529765,0.23771857,-0.23771833,0.19169826,-0.19169807,0.01659051,-0.01659049,0.17140269,-0.17140244,0.00001135,-0.00001135,0.03340828,-0.03340827,0.01285282,-0.01285280
4.60130065,0.27338997,-0.27338969,0.22014578,-0.22014557,0.01947739,-0.01947737,0.20209691,-0.20209664,0.00001319,-0.00001319,0.03650717,-0.03650716,0.01503383,-0.01503381
4.60730365,0.31307308,-0.31307277,0.25159641,-0.25159618,0.02272288,-0.02272285,0.23658481,-0.23658450,0.00001529,-0.00001529,0.03981966,-0.03981965,0.01746674,-0.01746672
4.61330665,0.35681133,-0.35681099,0.28606020,-0.28605994,0.02633956,-0.02633953,0.27497799,-0.27497764,0.00001765,-0.00001765,0.04330939,-0.04330937,0.02015649,-0.02015647
4.61930965,0.40457947,-0.40457910,0.32349199,-0.32349170,0.03033401,-0.03033398,0.31731613,-0.31731575,0.00002028,-0.00002028,0.04693643,-0.04693642,0.02310302,-0.02310299
4.62531266,0.45627321,-0.45627280,0.36378411,-0.36378380,0.03470562,-0.03470558,0.36355411,-0.36355370,0.00002319,-0.00002319,0.05065801,-0.05065800,0.02630046,-0.02630044
4.63131566,0.51169989,-0.51169945,0.40676004,-0.40675971,0.03944547,-0.03944544,0.41355035,-0.41354991,0.00002638,-0.00002638,0.05442918,-0.05442917,0.02973650,-0.02973647
4.63731866,0.57057075,-0.57057028,0.45216936,-0.45216901,0.04453540,-0.04453536,0.46705711,-0.46705664,0.00002985,-0.00002985,0.05820369,-0.05820367,0.03339177,-0.03339174
4.64332166,0.63249536,-0.63249486,0.49968461,-0.49968424,0.04994718,-0.04994714,0.52371350,-0.52371301,0.00003359,-0.00003359,0.06193478,-0.06193477,0.03723950,-0.03723947
4.64932466,0.69697872,-0.69697820,0.54890028,-0.54889989,0.05564206,-0.05564202,0.58304187,-0.58304135,0.00003759,-0.00003759,0.06557610,-0.06557609,0.04124538,-0.04124535
4.65532766,0.76342169,-0.76342115,0.59933430,-0.59933390,0.06157055,-0.06157051,0.64444814,-0.64444761,0.00004181,-0.00004181,0.06908251,-0.06908250,0.04536767,-0.04536764
4.66133067,0.83112496,-0.83112440,0.65043237,-0.65043196,0.06767263,-0.06767258,0.70722661,-0.70722606,0.00004624,-0.00004624,0.07241089,-0.07241088,0.04955766,-0.04955762
4.66733367,0.89929702,-0.89929647,0.70157524,-0.70157483,0.07387830,-0.07387826,0.77056946,-0.77056892,0.00005083,-0.00005083,0.07552087,-0.07552086,0.05376032,-0.05376029
4.67333667,0.96706623,-0.96706568,0.75208900,-0.75208859,0.08010867,-0.08010863,0.83358112,-0.83358059,0.00005554,-0.00005554,0.07837545,-0.07837543,0.05791544,-0.05791540
4.67933967,1.03349681,-1.03349626,0.80125818,-0.80125778,0.08627735,-0.08627731,0.89529715,-0.89529663,0.00006032,-0.00006032,0.08094150,-0.08094148,0.06195885,-0.06195882
4.68534267,1.09760869,-1.09760816,0.84834167,-0.84834129,0.09229233,-0.09229229,0.95470740,-0.95470690,0.00006512,-0.00006512,0.08319021,-0.08319019,0.06582411,-0.06582408
4.69134567,1.15840072,-1.15840022,0.89259078,-0.89259041,0.09805821,-0.09805817,1.01078266,-1.01078219,0.00006986,-0.00006986,0.08509733,-0.08509731,0.06944423,-0.06944421
4.69734867,1.21487647,-1.21487600,0.93326907,-0.93326873,0.10347872,-0.10347868,1.06250390,-1.06250347,0.00007448,-0.00007448,0.08664338,-0.08664337,0.07275372,-0.07275370
4.70335168,1.26607198,-1.26607156,0.96967332,-0.96967301,0.10845947,-0.10845944,1.10889297,-1.10889259,0.00007892,-0.00007892,0.08781374,-0.08781373,0.07569056,-0.07569053
4.70935468,1.31108438,-1.31108400,1.00115473,-1.00115447,0.11291082,-0.11291080,1.14904354,-1.14904321,0.00008310,-0.00008310,0.08859865,-0.08859864,0.07819827,-0.07819825
4.71535768,1.34910027,-1.34909995,1.02713974,-1.02713952,0.11675075,-0.11675073,1.18215092,-1.18215066,0.00008697,-0.00008697,0.08899319,-0.08899318,0.08022789,-0.08022787
4.72136068,1.37942289,-1.37942263,1.04714944,-1.04714927,0.11990763,-0.11990762,1.20753945,-1.20753926,0.00009044,-0.00009044,0.08899721,-0.08899720,0.08173971,-0.08173970
4.72736368,1.40149673,-1.40149654,1.06081689,-1.06081676,0.12232277,-0.12232276,1.22468608,-1.22468596,0.00009347,-0.00009347,0.08861526,-0.08861526,0.08270483,-0.08270483
4.73336668,1.41492871,-1.41492860,1.06790152,-1.06790145,0.12395259,-0.12395259,1.23323919,-1.23323914,0.00009602,-0.00009602,0.08785653,-0.08785653,0.08310637,-0.08310637
4.73936968,1.41950490,-1.41950485,1.06830004,-1.06830002,0.12477044,-0.12477044,1.23303161,-1.23303163,0.00009803,-0.00009803,0.08673478,-0.08673477,0.08294025,-0.08294025
4.74537269,1.41520194,-1.41520197,1.06205319,-1.06205323,0.12476782,-0.12476783,1.22408724,-1.22408734,0.00009950,-0.00009950,0.08526827,-0.08526827,0.08221562,-0.08221563
4.75137569,1.40219282,-1.40219292,1.04934826,-1.04934835,0.12395508,-0.12395510,1.20662099,-1.20662116,0.00010040,-0.00010040,0.08347981,-0.08347982,0.08095481,-0.08095482
4.75737869,1.38084648,-1.38084665,1.03051695,-1.03051708,0.12236147,-0.12236149,1.18103198,-1.18103221,0.00010074,-0.00010074,0.08139665,-0.08139665,0.07919285,-0.07919287
4.76338169,1.35172132,-1.35172155,1.00602881,-1.00602899,0.12003462,-0.12003465,1.14789038,-1.14789068,0.00010055,-0.00010055,0.07905046,-0.07905046,0.07697660,-0.07697662
4.76938469,1.31555283,-1.31555311,0.97648045,-0.97648067,0.11703944,-0.11703948,1.10791857,-1.10791891,0.00009986,-0.00009986,0.07647723,-0.07647724,0.07436341,-0.07436343
4.77538769,1.27323570,-1.27323603,0.94258088,-0.94258113,0.11345642,-0.11345646,1.06196737,-1.06196776,0.00009872,-0.00009872,0.07371716,-0.07371717,0.07141962,-0.07141964
4.78139070,1.22580127,-1.22580164,0.90513356,-0.90513383,0.10937950,-0.10937954,1.01098869,-1.01098912,0.00009721,-0.00009721,0.07081435,-0.07081436,0.06821862,-0.06821864
4.78739370,1.17439092,-1.17439131,0.86501590,-0.86501619,0.10491356,-0.10491361,0.95600567,-0.95600612,0.00009541,-0.00009541,0.06781654,-0.06781655,0.06483890,-0.06483893
4.79339670,1.12022655,-1.12022697,0.82315681,-0.82315711,0.10017160,-0.10017165,0.89808162,-0.89808210,0.00009340,-0.00009340,0.06477456,-0.06477457,0.06136189,-0.06136191
4.79939970,1.06457914,-1.06457956,0.78051319,-0.78051350,0.09527171,-0.09527176,0.83828925,-0.83828973,0.00009131,-0.00009131,0.06174178,-0.06174179,0.05786980,-0.05786982
4.80540270,1.00873630,-1.00873672,0.73804604,-0.73804634,0.09033401,-0.09033406,0.77768113,-0.77768161,0.00008924,-0.00008924,0.05877337,-0.05877338,0.05444355,-0.05444358
4.81140570,0.95397004,-0.95397044,0.69669694,-0.69669723,0.08547756,-0.08547761,0.71726269,-0.71726317,0.00008730,-0.00008730,0.05592538,-0.05592539,0.05116077,-0.05116080
4.81740870,0.90150547,-0.90150584,0.65736557,-0.65736584,0.08081738,-0.08081742,0.65796853,-0.65796899,0.00008561,-0.00008561,0.05325377,-0.05325378,0.04809397,-0.04809399
4.82341171,0.85249136,-0.85249170,0.62088874,-0.62088898,0.07646164,-0.07646168,0.60064261,-0.60064305,0.00008430,-0.00008430,0.05081327,-0.05081328,0.04530891,-0.04530893
4.82941471,0.80797329,-0.80797358,0.58802148,-0.58802169,0.07250918,-0.07250922,0.54602296,-0.54602338,0.00008345,-0.00008345,0.04865617,-0.04865618,0.04286324,-0.04286325
4.83541771,0.76886980,-0.76887004,0.55942049,-0.55942066,0.06904719,-0.06904721,0.49473085,-0.49473122,0.00008319,-0.00008319,0.04683106,-0.04683106,0.04080533,-0.04080533
4.84142071,0.73595213,-0.73595231,0.53563019,-0.53563032,0.06614931,-0.06614933,0.44726447,-0.44726481,0.00008358,-0.00008358,0.04538151,-0.04538150,0.03917338,-0.03917338
4.84742371,0.70982778,-0.70982789,0.51707158,-0.51707167,0.06387413,-0.06387414,0.40399700,-0.40399731,0.00008470,-0.00008470,0.04434482,-0.04434482,0.03799484,-0.03799483
4.85342671,0.69092805,-0.69092811,0.50403402,-0.50403406,0.06226395,-0.06226396,0.36517841,-0.36517867,0.00008661,-0.00008661,0.04375079,-0.04375078,0.03728596,-0.03728596
4.85942971,0.67949989,-0.67949988,0.49666991,-0.49666989,0.06134403,-0.06134403,0.33094070,-0.33094091,0.00008932,-0.00008932,0.04362056,-0.04362054,0.03705174,-0.03705172
4.86543272,0.67560182,-0.67560174,0.49499237,-0.49499231,0.06112216,-0.06112216,0.30130600,-0.30130618,0.00009285,-0.00009285,0.04396562,-0.04396560,0.03728593,-0.03728591
4.87143572,0.67910425,-0.67910410,0.49887596,-0.49887586,0.06158870,-0.06158868,0.27619681,-0.27619694,0.00009718,-0.00009718,0.04478704,-0.04478702,0.03797147,-0.03797145
4.87743872,0.68969404,-0.68969383,0.50806028,-0.50806013,0.06271687,-0.06271686,0.25544786,-0.25544795,0.00010226,-0.00010226,0.04607485,-0.04607483,0.03908093,-0.03908091
4.88344172,0.70688322,-0.70688296,0.52215654,-0.52215635,0.06446361,-0.06446358,0.23881908,-0.23881914,0.00010804,-0.00010804,0.04780772,-0.04780770,0.04057737,-0.04057734
4.88944472,0.73002194,-0.73002163,0.54065705,-0.54065683,0.06677062,-0.06677059,0.22600914,-0.22600916,0.00011442,-0.00011441,0.04995296,-0.04995293,0.04241521,-0.04241517
4.89544772,0.75831536,-0.75831501,0.56294755,-0.56294729,0.06956593,-0.06956589,0.21666914,-0.21666914,0.00012128,-0.00012128,0.05246679,-0.05246676,0.04454149,-0.04454145
4.90145073,0.79084436,-0.79084397,0.58832213,-0.58832185,0.07276572,-0.07276568,0.21041619,-0.21041616,0.00012850,-0.00012850,0.05529500,-0.05529496,0.04689718,-0.04689715
4.90745373,0.82658976,-0.82658935,0.61600081,-0.61600053,0.07627654,-0.07627650,0.20684645,-0.20684640,0.00013593,-0.00013593,0.05837389,-0.05837386,0.04941876,-0.04941873
4.91345673,0.86445963,-0.86445922,0.64514927,-0.64514897,0.07999774,-0.07999770,0.20554761,-0.20554755,0.00014342,-0.00014342,0.06163166,-0.06163162,0.05203990,-0.05203986
4.91945973,0.90331920,-0.90331878,0.67490044,-0.67490014,0.08382427,-0.08382423,0.20611054,-0.20611047,0.00015079,-0.00015079,0.06498996,-0.06498993,0.05469328,-0.05469324
