energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
4.57128564,0.24956766,-0.24956789,0.19015822,-0.19016099,0.00201664,-0.00201665,0.19826210,-0.19826175,0.00146004,-0.00146004,0.01081015,-0.01081022,0.00015617,-0.00015617,0.01863936,-0.01863939,0.01322568,-0.01322573
4.57728864,0.25385108,-0.25385126,0.18375600,-0.18375887,0.00200720,-0.00200721,0.21026116,-0.21026077,0.00152733,-0.00152733,0.01032631,-0.01032638,0.00019787,-0.00019787,0.01836758,-0.01836761,0.01304224,-0.01304229
4.58329165,0.25915320,-0.25915334,0.17780318,-0.17780617,0.00203551,-0.00203552,0.22346674,-0.22346632,0.00160021,-0.00160021,0.00990298,-0.00990304,0.00024890,-0.00024890,0.01815189,-0.01815191,0.01295410,-0.01295416
4.58929465,0.26536712,-0.26536724,0.17228833,-0.17229146,0.00210344,-0.00210344,0.23778919,-0.23778875,0.00167736,-0.00167736,0.00953410,-0.00953415,0.00031085,-0.00031085,0.01798242,-0.01798244,0.01298040,-0.01298046
4.59529765,0.27238108,-0.27238117,0.16719145,-0.16719473,0.00221299,-0.00221300,0.25314224,-0.25314178,0.00175745,-0.00175745,0.00921312,-0.00921317,0.00038543,-0.00038543,0.01784825,-0.01784827,0.01314093,-0.01314098
4.60130065,0.28008366,-0.28008373,0.16248534,-0.16248879,0.00236642,-0.00236642,0.26944823,-0.26944777,0.00183916,-0.00183915,0.00893322,-0.00893327,0.00047448,-0.00047447,0.01773782,-0.01773785,0.01345591,-0.01345595
4.60730365,0.28836879,-0.28836885,0.15813728,-0.15814090,0.00256615,-0.00256615,0.28664270,-0.28664224,0.00192123,-0.00192123,0.00868752,-0.00868757,0.00057989,-0.00057989,0.01763934,-0.01763937,0.01394566,-0.01394569
4.61330665,0.29714016,-0.29714021,0.15411076,-0.15411455,0.00281476,-0.00281476,0.30467783,-0.30467738,0.00200253,-0.00200253,0.00846929,-0.00846933,0.00070365,-0.00070365,0.01754119,-0.01754121,0.01463021,-0.01463025
4.61930965,0.30631481,-0.30631486,0.15036733,-0.15037127,0.00311492,-0.00311492,0.32352458,-0.32352415,0.00208205,-0.00208205,0.00827211,-0.00827215,0.00084768,-0.00084768,0.01743232,-0.01743234,0.01552889,-0.01552891
4.62531266,0.31582571,-0.31582577,0.14686840,-0.14687249,0.00346929,-0.00346929,0.34317310,-0.34317269,0.00215897,-0.00215897,0.00809004,-0.00809008,0.00101387,-0.00101387,0.01730264,-0.01730266,0.01665969,-0.01665971
4.63131566,0.32562307,-0.32562313,0.14357698,-0.14358120,0.00388033,-0.00388033,0.36363138,-0.36363100,0.00223265,-0.00223265,0.00791777,-0.00791781,0.00120394,-0.00120394,0.01714329,-0.01714331,0.01803875,-0.01803876
4.63731866,0.33567423,-0.33567431,0.14045910,-0.14046344,0.00435021,-0.00435021,0.38492199,-0.38492164,0.00230266,-0.00230266,0.00775066,-0.00775070,0.00141939,-0.00141939,0.01694696,-0.01694698,0.01967959,-0.01967960
4.64332166,0.34596221,-0.34596230,0.13748508,-0.13748951,0.00488056,-0.00488055,0.40707693,-0.40707660,0.00236876,-0.00236876,0.00758491,-0.00758495,0.00166139,-0.00166139,0.01670807,-0.01670809,0.02159241,-0.02159240
4.64932466,0.35648268,-0.35648280,0.13463026,-0.13463477,0.00547228,-0.00547228,0.43013076,-0.43013046,0.00243088,-0.00243088,0.00741749,-0.00741753,0.00193071,-0.00193071,0.01642287,-0.01642289,0.02378327,-0.02378326
4.65532766,0.36723980,-0.36723993,0.13187553,-0.13188009,0.00612536,-0.00612535,0.45411232,-0.45411205,0.00248913,-0.00248913,0.00724623,-0.00724626,0.00222761,-0.00222761,0.01608954,-0.01608956,0.02625337,-0.02625335
4.66133067,0.37824084,-0.37824099,0.12920722,-0.12921181,0.00683859,-0.00683859,0.47903541,-0.47903517,0.00254373,-0.00254373,0.00706972,-0.00706975,0.00255177,-0.00255177,0.01570808,-0.01570810,0.02899823,-0.02899820
4.66733367,0.38949012,-0.38949029,0.12661674,-0.12662134,0.00760944,-0.00760944,0.50488905,-0.50488882,0.00259498,-0.00259498,0.00688731,-0.00688735,0.00290219,-0.00290219,0.01528028,-0.01528031,0.03200703,-0.03200699
4.67333667,0.40098255,-0.40098274,0.12409977,-0.12410437,0.00843387,-0.00843387,0.53162781,-0.53162760,0.00264323,-0.00264323,0.00669902,-0.00669905,0.00327716,-0.00327716,0.01480950,-0.01480953,0.03526208,-0.03526204
4.67933967,0.41269721,-0.41269741,0.12165519,-0.12165976,0.00930619,-0.00930618,0.55916305,-0.55916286,0.00268881,-0.00268881,0.00650538,-0.00650541,0.00367417,-0.00367417,0.01430045,-0.01430048,0.03873842,-0.03873837
4.68534267,0.42459151,-0.42459171,0.11928377,-0.11928830,0.01021898,-0.01021897,0.58735569,-0.58735551,0.00273198,-0.00273198,0.00630739,-0.00630742,0.00408996,-0.00408996,0.01375892,-0.01375895,0.04240365,-0.04240359
4.69134567,0.43659636,-0.43659657,0.11698684,-0.11699131,0.01116314,-0.01116314,0.61601115,-0.61601098,0.00277292,-0.00277292,0.00610635,-0.00610638,0.00452048,-0.00452048,0.01319145,-0.01319148,0.04621801,-0.04621795
4.69734867,0.44861286,-0.44861308,0.11476489,-0.11476930,0.01212792,-0.01212792,0.64487722,-0.64487705,0.00281166,-0.00281166,0.00590374,-0.00590377,0.00496097,-0.00496097,0.01260509,-0.01260512,0.05013482,-0.05013476
4.70335168,0.46051079,-0.46051101,0.11261643,-0.11262076,0.01310108,-0.01310108,0.67364521,-0.67364505,0.00284809,-0.00284809,0.00570114,-0.00570117,0.00540606,-0.00540606,0.01200698,-0.01200701,0.05410115,-0.05410109
4.70935468,0.47212930,-0.47212953,0.11053703,-0.11054128,0.01406914,-0.01406913,0.70195488,-0.70195473,0.00288190,-0.00288190,0.00550009,-0.00550012,0.00584984,-0.00584984,0.01140420,-0.01140423,0.05805891,-0.05805884
4.71535768,0.48327995,-0.48328017,0.10851871,-0.10852287,0.01501770,-0.01501769,0.72940312,-0.72940298,0.00291264,-0.00291264,0.00530202,-0.00530205,0.00628611,-0.00628611,0.01080339,-0.01080342,0.06194621,-0.06194614
4.72136068,0.49375209,-0.49375232,0.10654977,-0.10655384,0.01593185,-0.01593184,0.75555662,-0.75555649,0.00293970,-0.00293970,0.00510822,-0.00510825,0.00670850,-0.00670851,0.01021066,-0.01021069,0.06569903,-0.06569897
4.72736368,0.50332059,-0.50332083,0.10461506,-0.10461903,0.01679664,-0.01679663,0.77996798,-0.77996787,0.00296234,-0.00296234,0.00491979,-0.00491982,0.00711077,-0.00711077,0.00963135,-0.00963138,0.06925325,-0.06925319
4.73336668,0.51175561,-0.51175585,0.10269667,-0.10270054,0.01759761,-0.01759761,0.80219504,-0.80219495,0.00297977,-0.00297977,0.00473765,-0.00473767,0.00748699,-0.00748700,0.00907001,-0.00907004,0.07254674,-0.07254668
4.73936968,0.51883404,-0.51883428,0.10077507,-0.10077885,0.01832138,-0.01832138,0.82182270,-0.82182264,0.00299117,-0.00299117,0.00456256,-0.00456258,0.00783191,-0.00783192,0.00853030,-0.00853033,0.07552172,-0.07552166
4.74537269,0.52435220,-0.52435245,0.09883065,-0.09883434,0.01895620,-0.01895620,0.83848641,-0.83848638,0.00299579,-0.00299579,0.00439519,-0.00439521,0.00814118,-0.00814119,0.00801508,-0.00801511,0.07812713,-0.07812708
4.75137569,0.52813925,-0.52813951,0.09684549,-0.09684909,0.01949257,-0.01949258,0.85189643,-0.85189644,0.00299298,-0.00299298,0.00423620,-0.00423622,0.00841166,-0.00841167,0.00752643,-0.00752646,0.08032101,-0.08032097
4.75737869,0.53007062,-0.53007089,0.09480536,-0.09480888,0.01992382,-0.01992383,0.86186192,-0.86186197,0.00298233,-0.00298233,0.00408635,-0.00408636,0.00864169,-0.00864170,0.00706581,-0.00706583,0.08207271,-0.08207266
4.76338169,0.53008092,-0.53008120,0.09270183,-0.09270527,0.02024658,-0.02024659,0.86831381,-0.86831390,0.00296368,-0.00296368,0.00394656,-0.00394657,0.00883135,-0.00883136,0.00663414,-0.00663416,0.08336493,-0.08336490
4.76938469,0.52817576,-0.52817605,0.09053430,-0.09053768,0.02046127,-0.02046129,0.87132548,-0.87132562,0.00293725,-0.00293725,0.00381809,-0.00381811,0.00898272,-0.00898273,0.00623206,-0.00623208,0.08419552,-0.08419550
4.77538769,0.52444174,-0.52444204,0.08831198,-0.08831530,0.02057248,-0.02057249,0.87113035,-0.87113053,0.00290365,-0.00290365,0.00370265,-0.00370267,0.00910002,-0.00910003,0.00586005,-0.00586006,0.08457885,-0.08457884
4.78139070,0.51905440,-0.51905472,0.08605550,-0.08605877,0.02058918,-0.02058920,0.86813556,-0.86813578,0.00286397,-0.00286397,0.00360248,-0.00360249,0.00918977,-0.00918978,0.00551860,-0.00551861,0.08454679,-0.08454678
4.78739370,0.51228346,-0.51228378,0.08379832,-0.08380157,0.02052496,-0.02052498,0.86293113,-0.86293140,0.00281983,-0.00281983,0.00352049,-0.00352050,0.00926089,-0.00926091,0.00520843,-0.00520844,0.08414922,-0.08414922
4.79339670,0.50449524,-0.50449557,0.08158764,-0.08159089,0.02039801,-0.02039803,0.85629399,-0.85629428,0.00277336,-0.00277336,0.00346031,-0.00346032,0.00932474,-0.00932475,0.00493058,-0.00493059,0.08345408,-0.08345409
4.79939970,0.49615197,-0.49615230,0.07948492,-0.07948820,0.02023104,-0.02023106,0.84918649,-0.84918681,0.00272725,-0.00272725,0.00342639,-0.00342640,0.00939501,-0.00939502,0.00468659,-0.00468661,0.08254689,-0.08254690
4.80540270,0.48780799,-0.48780830,0.07756578,-0.07756912,0.02005109,-0.02005111,0.84274928,-0.84274961,0.00268472,-0.00268472,0.00342403,-0.00342403,0.00948768,-0.00948770,0.00447855,-0.00447856,0.08152973,-0.08152975
4.81140570,0.48010267,-0.48010298,0.07591951,-0.07592296,0.01988914,-0.01988916,0.83828826,-0.83828859,0.00264950,-0.00264950,0.00345933,-0.00345934,0.00962081,-0.00962082,0.00430915,-0.00430916,0.08051978,-0.08051980
4.81740870,0.47375043,-0.47375070,0.07464795,-0.07465156,0.01977971,-0.01977973,0.83725570,-0.83725601,0.00262577,-0.00262577,0.00353924,-0.00353924,0.00981425,-0.00981426,0.00418173,-0.00418174,0.07964736,-0.07964738
4.82341171,0.46952759,-0.46952783,0.07386385,-0.07386767,0.01976021,-0.01976023,0.84122558,-0.84122587,0.00261813,-0.00261813,0.00367140,-0.00367140,0.01008932,-0.01008933,0.00410023,-0.00410023,0.07905353,-0.07905355
4.82941471,0.46825673,-0.46825693,0.07368874,-0.07369285,0.01987027,-0.01987029,0.85186337,-0.85186361,0.00263147,-0.00263147,0.00386408,-0.00386408,0.01046839,-0.01046841,0.00406912,-0.00406913,0.07888726,-0.07888728
4.83541771,0.47078833,-0.47078847,0.07425034,-0.07425482,0.02015093,-0.02015095,0.87089035,-0.87089053,0.00267090,-0.00267090,0.00412600,-0.00412600,0.01097440,-0.01097441,0.00409335,-0.00409336,0.07930225,-0.07930227
4.84142071,0.47798038,-0.47798046,0.07567945,-0.07568439,0.02064372,-0.02064374,0.90004304,-0.90004315,0.00274162,-0.00274162,0.00446613,-0.00446613,0.01163024,-0.01163025,0.00417819,-0.00417820,0.08045343,-0.08045344
4.84742371,0.49067599,-0.49067599,0.07810656,-0.07811206,0.02138967,-0.02138968,0.94102801,-0.94102803,0.00284880,-0.00284881,0.00489342,-0.00489343,0.01245816,-0.01245817,0.00432909,-0.00432909,0.08249309,-0.08249310
4.85342671,0.50967954,-0.50967945,0.08165798,-0.08166415,0.02242822,-0.02242823,0.99547274,-0.99547267,0.00299745,-0.00299745,0.00541658,-0.00541658,0.01347908,-0.01347909,0.00455151,-0.00455151,0.08556691,-0.08556691
4.85942971,0.53573172,-0.53573154,0.08645187,-0.08645884,0.02379608,-0.02379609,1.06487335,-1.06487317,0.00319221,-0.00319222,0.00604366,-0.00604366,0.01471184,-0.01471184,0.00485073,-0.00485073,0.08980967,-0.08980965
4.86543272,0.56948403,-0.56948374,0.09259401,-0.09260191,0.02552606,-0.02552606,1.15054005,-1.15053975,0.00343725,-0.00343726,0.00678181,-0.00678181,0.01617242,-0.01617242,0.00523171,-0.00523171,0.09534092,-0.09534090
4.87143572,0.61147322,-0.61147283,0.10017347,-0.10018243,0.02764581,-0.02764581,1.25354171,-1.25354130,0.00373607,-0.00373607,0.00763683,-0.00763683,0.01787321,-0.01787321,0.00569886,-0.00569886,0.10226067,-0.10226063
4.87743872,0.66209651,-0.66209601,0.10925845,-0.10926862,0.03017669,-0.03017668,1.37465096,-1.37465043,0.00409132,-0.00409132,0.00861286,-0.00861286,0.01982223,-0.01982223,0.00625588,-0.00625588,0.11064502,-0.11064497
4.88344172,0.72158823,-0.72158760,0.11989222,-0.11990374,0.03313252,-0.03313251,1.51429153,-1.51429089,0.00450468,-0.00450468,0.00971197,-0.00971198,0.02202243,-0.02202242,0.00690568,-0.00690568,0.12054213,-0.12054208
4.88944472,0.78999878,-0.78999803,0.13208947,-0.13210249,0.03651857,-0.03651856,1.67249006,-1.67248932,0.00497665,-0.00497666,0.01093389,-0.01093389,0.02447103,-0.02447103,0.00765019,-0.00765018,0.13196846,-0.13196840
4.89544772,0.86717699,-0.86717612,0.14583319,-0.14584784,0.04033057,-0.04033056,1.84883434,-1.84883352,0.00550648,-0.00550648,0.01227566,-0.01227566,0.02715906,-0.02715905,0.00849037,-0.00849036,0.14490547,-0.14490540
4.90145073,0.95275665,-0.95275567,0.16107223,-0.16108865,0.04455398,-0.04455397,2.04244051,-2.04243962,0.00609200,-0.00609200,0.01373143,-0.01373143,0.03007093,-0.03007091,0.00942616,-0.00942615,0.15929705,-0.15929697
4.90745373,1.04614835,-1.04614725,0.17771977,-0.17773808,0.04916341,-0.04916340,2.25193149,-2.25193056,0.00672956,-0.00672957,0.01529231,-0.01529232,0.03318423,-0.03318421,0.01045656,-0.01045655,0.17504773,-0.17504763
4.91345673,1.14653747,-1.14653626,0.19565281,-0.19567313,0.05412240,-0.05412239,2.47542889,-2.47542794,0.00741403,-0.00741404,0.01694636,-0.01694636,0.03646978,-0.03646977,0.01157973,-0.01157972,0.19202187,-0.19202177
4.91945973,1.25288908,-1.25288778,0.21471286,-0.21473527,0.05938346,-0.05938345,2.71056028,-2.71055935,0.00813875,-0.00813876,0.01867856,-0.01867857,0.03989186,-0.03989185,0.01279316,-0.01279315,0.21004408,-0.21004398
4.92546273,1.36396039,-1.36395899,0.23470787,-0.23473243,0.06488853,-0.06488851,2.95448338,-2.95448250,0.00889559,-0.00889560,0.02047110,-0.02047111,0.04340867,-0.04340865,0.01409395,-0.01409393,0.22890080,-0.22890070
4.93146573,1.47832095,-1.47831948,0.25541552,-0.25544226,0.07056976,-0.07056975,3.20392795,-3.20392716,0.00967511,-0.00967512,0.02230360,-0.02230361,0.04697309,-0.04697307,0.01547905,-0.01547902,0.24834329,-0.24834320
4.93746873,1.59438067,-1.59437913,0.27658772,-0.27661667,0.07635079,-0.07635077,3.45525568,-3.45525501,0.01046666,-0.01046667,0.02415357,-0.02415358,0.05053365,-0.05053363,0.01694564,-0.01694561,0.26809200,-0.26809192
4.94347174,1.71042507,-1.71042348,0.29795647,-0.29798759,0.08214825,-0.08214823,3.70453709,-3.70453658,0.01125865,-0.01125866,0.02599699,-0.02599700,0.05403576,-0.05403574,0.01849150,-0.01849147,0.28784224,-0.28784216
4.94947474,1.82465721,-1.82465558,0.31924061,-0.31927386,0.08787378,-0.08787377,3.94764408,-3.94764377,0.01203878,-0.01203879,0.02780886,-0.02780888,0.05742310,-0.05742308,0.02011534,-0.02011530,0.30727111,-0.30727104
4.95547774,1.93524472,-1.93524306,0.34015353,-0.34018880,0.09343625,-0.09343624,4.18035541,-4.18035533,0.01279436,-0.01279438,0.02956401,-0.02956402,0.06063915,-0.06063913,0.02181715,-0.02181710,0.32604550,-0.32604545
4.96148074,2.04037064,-2.04036896,0.36041131,-0.36044848,0.09874422,-0.09874421,4.39847169,-4.39847187,0.01351267,-0.01351269,0.03123777,-0.03123778,0.06362887,-0.06362885,0.02359854,-0.02359847,0.34383093,-0.34383090
4.96748374,2.13828595,-2.13828426,0.37974110,-0.37978001,0.10370857,-0.10370857,4.59793576,-4.59793623,0.01418129,-0.01418130,0.03280680,-0.03280682,0.06634030,-0.06634028,0.02546289,-0.02546281,0.36030081,-0.36030080
4.97348674,2.22736172,-2.22736003,0.39788930,-0.39792976,0.10824513,-0.10824514,4.77495371,-4.77495449,0.01478847,-0.01478849,0.03424983,-0.03424985,0.06872624,-0.06872622,0.02741552,-0.02741543,0.37514601,-0.37514602
4.97948974,2.30613859,-2.30613691,0.41462914,-0.41467094,0.11227727,-0.11227728,4.92611153,-4.92611262,0.01532351,-0.01532353,0.03554831,-0.03554833,0.07074571,-0.07074569,0.02946363,-0.02946353,0.38808409,-0.38808412
4.98549275,2.37337138,-2.37336971,0.42976730,-0.42981020,0.11573822,-0.11573823,5.04848214,-5.04848356,0.01577708,-0.01577711,0.03668702,-0.03668704,0.07236529,-0.07236527,0.03161617,-0.03161605,0.39886795,-0.39886801
4.99149575,2.42806652,-2.42806487,0.44314919,-0.44319292,0.11857319,-0.11857321,5.13971821,-5.13971996,0.01614151,-0.01614153,0.03765454,-0.03765456,0.07356014,-0.07356012,0.03388344,-0.03388330,0.40729349,-0.40729358
4.99749875,2.46951084,-2.46950920,0.45466266,-0.45470696,0.12074101,-0.12074103,5.19812616,-5.19812821,0.01641099,-0.01641101,0.03844355,-0.03844357,0.07431482,-0.07431480,0.03627663,-0.03627648,0.41320592,-0.41320603
5.00350175,2.49728981,-2.49728819,0.46423991,-0.46428450,0.12221531,-0.12221533,5.22271793,-5.22272029,0.01658182,-0.01658184,0.03905095,-0.03905097,0.07462366,-0.07462363,0.03880716,-0.03880699,0.41650436,-0.41650450
5.00950475,2.51129476,-2.51129316,0.47185747,-0.47190208,0.12298514,-0.12298517,5.21323816,-5.21324079,0.01665242,-0.01665244,0.03947781,-0.03947782,0.07449082,-0.07449079,0.04148582,-0.04148563,0.41714463,-0.41714479
5.01550775,2.51171845,-2.51171686,0.47753432,-0.47757868,0.12305505,-0.12305508,5.17016516,-5.17016804,0.01662340,-0.01662342,0.03972916,-0.03972917,0.07393004,-0.07393001,0.04432186,-0.04432165,0.41513998,-0.41514016
5.02151076,2.49903927,-2.49903769,0.48132822,-0.48137207,0.12244455,-0.12244458,5.09468605,-5.09468914,0.01649749,-0.01649751,0.03981359,-0.03981359,0.07296392,-0.07296389,0.04732201,-0.04732177,0.41055983,-0.41056003
5.02751376,2.47399506,-2.47399349,0.48333049,-0.48337359,0.12118702,-0.12118705,4.98864699,-4.98865025,0.01627938,-0.01627941,0.03974269,-0.03974269,0.07162301,-0.07162297,0.05048937,-0.05048912,0.40352646,-0.40352668
5.03351676,2.43754787,-2.43754631,0.48365959,-0.48370173,0.11932815,-0.11932818,4.85448127,-4.85448467,0.01597554,-0.01597557,0.03953041,-0.03953041,0.06994454,-0.06994451,0.05382249,-0.05382222,0.39420997,-0.39421020
5.03951976,2.39084152,-2.39083997,0.48245383,-0.48249482,0.11692400,-0.11692403,4.69511877,-4.69512227,0.01559394,-0.01559396,0.03919235,-0.03919235,0.06797105,-0.06797100,0.05731438,-0.05731409,0.38282163,-0.38282187
5.04552276,2.33515425,-2.33515272,0.47986376,-0.47990345,0.11403866,-0.11403869,4.51388115,-4.51388470,0.01514373,-0.01514375,0.03874493,-0.03874492,0.06574876,-0.06574871,0.06095176,-0.06095145,0.36960602,-0.36960627
5.05152576,2.27184889,-2.27184738,0.47604458,-0.47608284,0.11074182,-0.11074185,4.31436783,-4.31437140,0.01463495,-0.01463497,0.03820466,-0.03820464,0.06332606,-0.06332601,0.06471448,-0.06471416,0.35483236,-0.35483262
5.05752876,2.20232301,-2.20232153,0.47114907,-0.47118581,0.10710622,-0.10710625,4.10033815,-4.10034171,0.01407814,-0.01407815,0.03758742,-0.03758740,0.06075187,-0.06075182,0.06857524,-0.06857491,0.33878534,-0.33878560
5.06353177,2.12796155,-2.12796012,0.46532147,-0.46535664,0.10320518,-0.10320521,3.87559478,-3.87559829,0.01348399,-0.01348401,0.03690783,-0.03690780,0.05807419,-0.05807414,0.07249956,-0.07249922,0.32175601,-0.32175627
5.06953477,2.05009394,-2.05009257,0.45869256,-0.45872614,0.09911029,-0.09911032,3.64387337,-3.64387681,0.01286308,-0.01286310,0.03617871,-0.03617869,0.05533877,-0.05533871,0.07644609,-0.07644575,0.30403297,-0.30403324
5.07553777,1.96995764,-1.96995635,0.45137628,-0.45140827,0.09488938,-0.09488941,3.40874287,-3.40874622,0.01222553,-0.01222554,0.03541075,-0.03541072,0.05258799,-0.05258794,0.08036727,-0.08036692,0.28589441,-0.28589467
5.08154077,1.88866937,-1.88866818,0.44346780,-0.44349824,0.09060486,-0.09060490,3.17351986,-3.17352312,0.01158076,-0.01158078,0.03461223,-0.03461220,0.04986005,-0.04985999,0.08421030,-0.08420996,0.26760104,-0.26760130
5.08754377,1.80720476,-1.80720369,0.43504339,-0.43507233,0.08631240,-0.08631244,2.94119955,-2.94120269,0.01093734,-0.01093736,0.03378899,-0.03378896,0.04718827,-0.04718822,0.08791843,-0.08791809,0.24939043,-0.24939069
5.09354677,1.72638683,-1.72638590,0.42616156,-0.42618910,0.08206011,-0.08206015,2.71440490,-2.71440792,0.01030281,-0.01030283,0.03294455,-0.03294451,0.04460085,-0.04460080,0.09143247,-0.09143215,0.23147263,-0.23147288
5.09954977,1.64688284,-1.64688206,0.41686569,-0.41689193,0.07788808,-0.07788813,2.49535440,-2.49535730,0.00968362,-0.00968363,0.03208026,-0.03208023,0.04212070,-0.04212065,0.09469259,-0.09469228,0.21402733,-0.21402759
5.10555278,1.56920888,-1.56920828,0.40718748,-0.40721252,0.07382839,-0.07382845,2.28584792,-2.28585071,0.00908507,-0.00908508,0.03119572,-0.03119569,0.03976562,-0.03976557,0.09764010,-0.09763981,0.19720246,-0.19720272
5.11155578,1.49374103,-1.49374061,0.39715114,-0.39717511,0.06990542,-0.06990548,2.08726933,-2.08727201,0.00851138,-0.00851139,0.03028919,-0.03028916,0.03754860,-0.03754855,0.10021942,-0.10021917,0.18111408,-0.18111434
5.11755878,1.42073155,-1.42073133,0.38677781,-0.38680084,0.06613649,-0.06613655,1.90060365,-1.90060623,0.00796571,-0.00796572,0.02935805,-0.02935803,0.03547829,-0.03547825,0.10237994,-0.10237972,0.16584753,-0.16584779
5.12356178,1.35032867,-1.35032867,0.37608986,-0.37611209,0.06253267,-0.06253275,1.72646637,-1.72646885,0.00745026,-0.00745027,0.02839934,-0.02839932,0.03355958,-0.03355954,0.10407773,-0.10407755,0.15145958,-0.15145983
5.12956478,1.28259817,-1.28259837,0.36511478,-0.36513635,0.05909984,-0.05909992,1.56514179,-1.56514418,0.00696639,-0.00696639,0.02741027,-0.02741025,0.03179414,-0.03179410,0.10527711,-0.10527695,0.13798129,-0.13798155
5.13556778,1.21754516,-1.21754558,0.35388824,-0.35390927,0.05583965,-0.05583974,1.41662759,-1.41662991,0.00651472,-0.00651473,0.02638864,-0.02638863,0.03018110,-0.03018107,0.10595185,-0.10595174,0.12542151,-0.12542177
5.14157079,1.15513485,-1.15513547,0.34245621,-0.34247683,0.05275064,-0.05275073,1.28068258,-1.28068482,0.00609531,-0.00609531,0.02533328,-0.02533327,0.02871760,-0.02871757,0.10608615,-0.10608608,0.11377059,-0.11377085
5.14757379,1.09531087,-1.09531167,0.33087601,-0.33089635,0.04982913,-0.04982923,1.15687504,-1.15687721,0.00570770,-0.00570771,0.02424435,-0.02424436,0.02739926,-0.02739924,0.10567515,-0.10567512,0.10300418,-0.10300444
5.15357679,1.03801047,-1.03801144,0.31921621,-0.31923639,0.04707013,-0.04707024,1.04462934,-1.04463145,0.00535111,-0.00535112,0.02312359,-0.02312360,0.02622066,-0.02622064,0.10472505,-0.10472506,0.09308700,-0.09308726
5.15957979,0.98317608,-0.98317720,0.30755544,-0.30757557,0.04446800,-0.04446812,0.94326911,-0.94327115,0.00502447,-0.00502447,0.02197442,-0.02197444,0.02517563,-0.02517563,0.10325289,-0.10325294,0.08397621,-0.08397648
5.16558279,0.93076302,-0.93076427,0.29598035,-0.29600053,0.04201701,-0.04201713,0.85205544,-0.85205741,0.00472651,-0.00472651,0.02080200,-0.02080202,0.02425753,-0.02425753,0.10128593,-0.10128602,0.07562455,-0.07562482
5.17158579,0.88074349,-0.88074484,0.28458281,-0.28460313,0.03971162,-0.03971175,0.77021952,-0.77022142,0.00445585,-0.00445585,0.01961318,-0.01961321,0.02345937,-0.02345937,0.09886063,-0.09886075,0.06798289,-0.06798315
5.17758879,0.83310738,-0.83310881,0.27345675,-0.27347730,0.03754676,-0.03754690,0.69698924,-0.69699107,0.00421101,-0.00421101,0.01841639,-0.01841642,0.02277391,-0.02277392,0.09602146,-0.09602162,0.06100233,-0.06100259
5.18359180,0.78786038,-0.78786186,0.26269486,-0.26271571,0.03551784,-0.03551798,0.63160985,-0.63161161,0.00399045,-0.00399046,0.01722144,-0.01722148,0.02219374,-0.02219375,0.09281940,-0.09281959,0.05463589,-0.05463614
5.18959480,0.74502029,-0.74502179,0.25238550,-0.25240670,0.03362073,-0.03362086,0.57335909,-0.57336077,0.00379261,-0.00379261,0.01603937,-0.01603940,0.02171127,-0.02171129,0.08931035,-0.08931056,0.04883957,-0.04883982
5.19559780,0.70461228,-0.70461378,0.24261006,-0.24263168,0.03185161,-0.03185175,0.52155752,-0.52155912,0.00361588,-0.00361588,0.01488216,-0.01488220,0.02131880,-0.02131883,0.08555344,-0.08555367,0.04357316,-0.04357339
5.20160080,0.66666397,-0.66666545,0.23344108,-0.23346315,0.03020691,-0.03020705,0.47557471,-0.47557622,0.00345862,-0.00345863,0.01376258,-0.01376261,0.02100857,-0.02100860,0.08160943,-0.08160967,0.03880057,-0.03880080
5.20760380,0.63120100,-0.63120244,0.22494124,-0.22496378,0.02868309,-0.02868323,0.43483236,-0.43483379,0.00331922,-0.00331922,0.01269393,-0.01269397,0.02077287,-0.02077291,0.07753910,-0.07753936,0.03449000,-0.03449022
5.21360680,0.59824379,-0.59824517,0.21716336,-0.21718641,0.02727661,-0.02727674,0.39880509,-0.39880643,0.00319603,-0.00319603,0.01168993,-0.01168996,0.02060422,-0.02060425,0.07340187,-0.07340213,0.03061379,-0.03061399
5.21960980,0.56780575,-0.56780706,0.21015146,-0.21017502,0.02598380,-0.02598393,0.36701975,-0.36702100,0.00308744,-0.00308744,0.01076454,-0.01076457,0.02049555,-0.02049560,0.06925459,-0.06925486,0.02714821,-0.02714840
5.22561281,0.53989341,-0.53989463,0.20394271,-0.20396679,0.02480097,-0.02480110,0.33905393,-0.33905509,0.00299188,-0.00299188,0.00993190,-0.00993192,0.02044058,-0.02044062,0.06515057,-0.06515084,0.02407318,-0.02407335
5.23161581,0.51450819,-0.51450930,0.19857031,-0.19859489,0.02372443,-0.02372456,0.31453424,-0.31453531,0.00290787,-0.00290787,0.00920630,-0.00920631,0.02043404,-0.02043409,0.06113888,-0.06113915,0.02137190,-0.02137206
5.23761881,0.49164987,-0.49165087,0.19406683,-0.19409192,0.02275069,-0.02275081,0.29313467,-0.29313565,0.00283403,-0.00283403,0.00860213,-0.00860213,0.02047210,-0.02047215,0.05726388,-0.05726414,0.01903057,-0.01903071
